id,x1,x2,x3,x4,c,y,delta
965,1,-1,1,1.277189017,5.176319985,0.171743272,1
966,1,-1,0,0.057262679,16.3590572,0.730214387,1
967,0,-2,1,-0.629125738,13.03773176,0.480224801,1
968,1,2,0,-0.020215211,26.0834924,24.3206539,1
969,1,-4,0,-0.018207194,23.84398391,0.275698928,1
970,1,0,0,-0.25206233,26.11264725,1.088603469,1
971,0,4,0,-0.46426515,19.83766998,5.33644892,1
972,0,1,1,0.225526239,8.174192584,0.315700406,1
973,1,3,1,1.130280644,0.444650471,0.444650471,0
974,0,1,1,-2.127696467,18.03298009,2.020890639,1
975,0,-4,1,0.260807647,16.17523799,0.05920153,1
976,0,3,1,-0.507703105,20.21779976,10.19758026,1
977,1,3,0,-0.04104345,29.35388291,29.35388291,0
978,1,2,1,-0.503849759,14.28165076,7.260445436,1
979,0,1,0,0.288023508,1.105450813,1.105450813,0
980,0,-3,1,1.194221014,13.0753096,0.164269502,1
981,0,-5,0,-0.320553697,28.7103607,0.066799591,1
982,1,-4,1,0.486137728,13.04081888,0.10255073,1
983,0,2,0,0.366642798,19.47098061,2.120221132,1
984,1,-3,0,-0.105849314,22.50428971,0.256425802,1
985,0,3,0,-0.017014708,7.928620144,7.928620144,0
986,1,-3,0,-1.44530024,24.39844243,1.312233459,1
987,0,-5,1,1.348925315,15.28880271,0.004393866,1
988,0,2,0,-0.124344772,5.312185292,5.071240291,1
989,1,5,0,-1.084800858,24.50171154,8.22312943,1
990,1,-4,1,-0.450420927,12.42442646,0.081893886,1
991,0,3,0,0.907096077,20.08130779,0.485160883,1
992,0,-3,1,0.528760586,17.07707944,0.176187463,1
993,0,-4,0,-0.898589365,3.582853654,0.291237594,1
994,1,-4,0,-0.40292558,25.19061678,0.349574964,1
995,1,4,1,0.478504575,23.48416305,1.270479881,1
996,0,0,1,-0.479591574,3.497237689,0.756623541,1
997,0,0,1,-1.486513824,29.52278429,1.387091854,1
998,1,3,1,-1.928692224,4.364577583,4.364577583,0
999,0,0,1,-2.341476832,0.607005721,0.607005721,0
1000,1,5,1,-0.186564856,0.190601454,0.190601454,0
1001,0,0,1,0.731673115,27.20233911,0.602951484,1
1002,1,-3,1,-1.215821969,0.690459658,0.690459658,0
1003,0,0,0,0.511225835,12.03113164,0.697078397,1
1004,1,-2,1,-1.356876809,24.18186831,0.830862287,1
1005,0,-3,1,-0.425710544,1.411869493,0.227268407,1
1006,1,4,0,1.257469699,5.132929268,5.132929268,0
1007,1,-2,0,0.616907736,28.16365364,0.270021132,1
1008,0,-4,1,-0.773960903,23.55340373,0.197567667,1
1009,0,-5,0,-0.278359406,17.32689705,0.11684583,1
1010,0,-1,1,-0.566228098,4.048412796,0.34888374,1
1011,1,-4,0,0.976116483,13.92996039,0.038369641,1
1012,0,-1,0,0.857402871,27.28930898,0.998975604,1
1013,1,4,1,1.159607748,17.14755841,17.14755841,0
1014,1,-2,1,-0.364536528,7.436370829,0.422228776,1
1015,1,5,0,-0.224349997,3.338390014,3.338390014,0
1016,0,2,1,0.429682456,14.19742642,5.972817677,1
1017,1,2,1,0.139661581,13.2036501,5.350148868,1
1018,1,4,1,-1.192509131,10.23201509,5.69048696,1
1019,0,2,0,-0.297659947,12.63990714,12.63990714,0
1020,1,-5,0,-0.568829656,8.758869634,0.0879941,1
1021,1,1,0,-0.386432906,13.37651078,3.738994986,1
1022,0,-2,0,-2.421858792,3.102999798,0.691698571,1
1023,1,-1,0,0.281090859,25.95378701,1.534665071,1
1024,0,1,1,-2.262198803,15.61191469,6.889709942,1
1025,0,-2,0,0.780615862,3.765932273,0.482766295,1
1026,0,5,0,-0.050524183,27.88484231,19.93386477,1
1027,0,3,1,1.200393587,24.24231141,5.099879452,1
1028,1,-2,1,0.252566255,14.29424979,0.146170967,1
1029,0,-3,1,0.096308108,16.87981367,0.100697772,1
1030,1,-4,1,1.136549493,14.25470478,0.04713674,1
1031,1,-3,1,-0.170207398,7.679502927,0.113548912,1
1032,1,2,0,-1.802897592,11.89667793,11.89667793,0
1033,0,-4,1,1.183145918,23.33047424,0.049232353,1
1034,0,0,1,1.25786211,20.83615314,0.297710733,1
1035,0,-2,0,-0.550152769,29.18638604,0.670273761,1
1036,0,4,1,-0.143092823,11.14891506,9.151244126,1
1037,0,0,0,0.618104195,9.862139008,0.23205177,1
1038,0,-1,1,0.359019725,1.725343138,0.427399376,1
1039,0,0,1,-0.030223891,11.24311497,0.429352194,1
1040,0,-5,0,-1.676342195,14.47993875,0.127800361,1
1041,0,-3,0,-0.258767767,21.78400325,0.216422364,1
1042,0,0,1,0.801941041,24.11032068,1.705369299,1
1043,1,-4,0,0.37439584,1.205217037,0.182618632,1
1044,0,3,1,-0.765904515,23.88051743,10.09429008,1
1045,1,2,1,-1.740566263,23.662784,21.45750141,1
1046,0,1,0,-0.946008494,5.760484685,5.760484685,0
1047,0,-2,1,-0.274730254,1.143928401,0.64395376,1
1048,1,-4,0,-0.203201226,20.13451041,0.113937435,1
1049,0,1,0,0.656338009,0.303954973,0.303954973,0
1050,1,0,1,0.683456592,25.54213596,0.67403827,1
1051,0,-3,0,-0.276650268,6.66085372,0.324641486,1
1052,1,2,1,-0.005395682,1.362612164,1.362612164,0
1053,0,3,1,1.608858037,19.44912517,1.157891123,1
1054,0,0,0,-0.982703089,17.32100048,5.230334269,1
1055,0,-1,0,1.814393371,4.809456118,0.138945716,1
1056,0,-4,1,-1.24236783,7.568949801,0.349031061,1
1057,1,-3,0,-0.0224557,27.51778873,0.436335987,1
1058,1,0,0,0.473044273,22.48882097,0.670716864,1
1059,0,-5,1,-1.972101265,16.05711081,0.151855567,1
1060,0,-2,1,0.727591638,13.17784615,0.059484156,1
1061,1,-3,1,-0.016115521,9.269469744,0.19656154,1
1062,1,2,1,0.483006776,15.56783246,4.707955958,1
1063,0,0,0,-0.347896416,23.61456252,1.976103988,1
1064,1,-4,1,-0.932548092,0.540634305,0.065800554,1
1065,1,3,0,0.875757261,27.97789068,26.73773055,1
1066,1,-3,0,1.750543047,25.96732893,0.117254727,1
1067,0,4,0,-1.453447236,25.02038804,25.02038804,0
1068,0,1,1,0.165777593,11.96083866,1.769393451,1
1069,1,4,1,-0.703903662,27.47356845,9.284088369,1
1070,1,3,1,-0.18143323,29.84589464,1.665226735,1
1071,1,3,1,0.277157772,29.94409208,17.78620759,1
1072,0,0,1,0.214434412,2.602695187,1.259585484,1
1073,0,4,1,-2.298006118,14.94156425,14.94156425,0
1074,0,-2,0,1.912115354,13.72529821,0.245007235,1
1075,1,2,1,0.049522304,16.34609335,7.659455124,1
1076,1,1,0,-0.176620856,21.42626902,2.924750954,1
1077,1,-1,0,-0.398840884,18.29936653,1.520762825,1
1078,0,2,0,-0.160797046,17.79981767,5.746162794,1
1079,1,-4,1,-0.279245505,7.019124795,0.056671706,1
1080,0,-4,0,0.00981795,23.75193081,0.091912212,1
1081,0,-2,1,-0.893603001,11.1983631,1.19153094,1
1082,1,-4,0,-0.181308789,12.4887451,0.31916043,1
1083,0,-2,0,-1.009066653,17.15697472,0.961998447,1
1084,1,3,0,1.064724328,26.7779058,4.938468182,1
1085,0,-4,0,1.261522545,7.169281575,0.049181579,1
1086,1,3,0,-0.496763177,4.72624694,4.72624694,0
1087,0,0,1,-0.332385226,27.02393173,0.573287838,1
1088,1,-4,1,0.267660643,0.420022295,0.1930465,1
1089,1,0,1,-0.133628626,1.242076261,1.242076261,0
1090,1,4,1,0.836085605,13.14161458,13.14161458,0
1091,0,3,1,1.042579964,8.061719751,4.208095406,1
1092,1,-3,0,0.30794943,7.940995716,0.066173967,1
1093,0,-2,1,-0.449377018,3.594000454,0.318945269,1
1094,1,-2,0,1.340352678,13.52761669,0.497631861,1
1095,0,1,0,-0.070760966,28.26458997,3.393206043,1
1096,0,3,0,-0.038202414,2.069529716,2.069529716,0
1097,1,2,1,0.951495731,17.4829493,2.509003453,1
1098,0,-1,1,-1.043818428,21.94953789,1.345017004,1
1099,0,-1,1,-0.6731581,14.43446989,2.001491173,1
1100,0,-5,0,1.113630613,15.28297619,0.027422462,1
1101,0,0,0,-0.423758493,6.4401207,2.530777935,1
1102,0,-5,1,-0.499598857,19.98969838,0.023438041,1
1103,0,0,1,-0.849867153,2.11893396,0.8588479,1
1104,0,-4,0,-0.615320083,27.1050087,0.124597821,1
1105,0,4,0,-0.829402034,10.24163219,10.24163219,0
1106,0,3,1,0.792583151,5.165150135,3.48489796,1
1107,1,1,0,-0.174543676,21.08782655,0.301213957,1
1108,0,4,1,0.699370532,28.21565728,6.478639161,1
1109,0,3,1,-0.538782348,18.29193438,14.35810875,1
1110,1,1,1,-2.582190286,7.254806142,7.254806142,0
1111,0,5,1,0.072301417,5.679805486,5.679805486,0
1112,0,3,0,0.023281176,10.35697226,10.35697226,0
1113,1,-1,0,0.267553119,6.885635373,0.737848889,1
1114,0,4,1,-1.085087975,26.67802854,26.67802854,0
1115,1,2,1,0.165151861,7.830562983,4.723500606,1
1116,1,-2,1,0.930125542,21.45653996,0.099123763,1
1117,1,2,1,-0.426273214,27.68563947,3.445052433,1
1118,0,5,0,-0.894796017,6.319958344,6.319958344,0
1119,1,1,1,-1.117524919,14.26797627,0.802559072,1
1120,1,-5,1,0.113419392,27.41197561,0.044796103,1
1121,1,5,1,0.265274795,18.91974869,4.396765859,1
1122,1,-4,0,-0.94578191,13.91518861,0.088882049,1
1123,0,-2,0,-1.661688681,1.931518272,1.40344579,1
1124,1,-5,0,0.710073073,0.76351006,0.031972695,1
1125,1,1,1,-0.334706495,12.01251277,0.418177789,1
1126,0,2,0,-1.049475948,5.117502417,5.117502417,0
1127,0,-5,0,0.196827955,12.79912963,0.135790012,1
1128,1,3,0,-2.414756308,20.47303354,20.47303354,0
1129,1,3,0,-2.298826463,13.33863055,13.33863055,0
1130,0,1,1,0.563415503,22.91426165,2.649938639,1
1131,1,0,0,0.668226738,25.10321963,0.886053199,1
1132,0,-2,0,-2.038087637,4.412763894,4.412763894,0
1133,1,-2,0,-0.342247537,20.49017361,0.844073307,1
1134,0,1,0,1.917012443,10.62993034,0.590835529,1
1135,1,0,0,0.408111407,0.533575304,0.533575304,0
1136,1,-3,0,-0.165218844,21.53027389,0.706755876,1
1137,1,0,0,1.297876678,23.03440511,3.106181294,1
1138,1,-4,1,-0.856400565,20.42785584,0.09321654,1
1139,1,0,1,0.63729756,17.00412631,1.145502479,1
1140,0,-5,1,-1.969643242,26.26441891,0.045692174,1
1141,0,2,0,-0.810221929,8.817908079,8.817908079,0
1142,0,1,0,1.55505537,19.37416619,1.612385423,1
1143,0,-4,0,-0.579867087,4.030304637,0.306231672,1
1144,0,-5,1,-1.369445192,28.51203318,0.045876712,1
1145,1,3,0,1.479990098,16.63088578,3.723983386,1
1146,1,1,0,0.983614731,6.629766945,1.703103441,1
1147,0,-5,0,-0.796921383,0.862988548,0.097182144,1
1148,0,2,0,1.592496985,2.348681116,2.348681116,0
1149,1,1,1,0.57652432,8.506962417,1.395961366,1
1150,0,3,0,0.471677498,1.679459119,1.679459119,0
1151,0,3,1,-0.491718388,19.58684316,13.53877685,1
1152,0,5,0,0.663248081,20.26862778,10.88062964,1
1153,1,-2,0,-0.378754145,17.81639923,1.124517398,1
1154,0,1,0,0.294302589,13.59797736,5.251491575,1
1155,1,3,0,-1.281868006,17.30115165,17.30115165,0
1156,1,-2,0,0.452083306,3.452722344,0.80601723,1
1157,1,-2,0,0.046207467,22.59139535,0.453898639,1
1158,0,2,1,0.033734808,27.06424118,13.26605064,1
1159,1,1,0,-0.318605773,7.248462655,7.248462655,0
1160,0,3,0,-1.978634484,1.443813227,1.443813227,0
1161,0,0,0,0.144658203,19.95813956,6.156862144,1
1162,0,-4,1,0.438741561,22.07406276,0.092636627,1
1163,1,0,0,0.775781265,9.532966521,0.783315363,1
1164,0,5,0,0.722553146,5.341333954,5.341333954,0
1165,0,5,1,1.224647847,8.599367396,6.707866956,1
1166,0,-4,1,0.16945468,16.51362351,0.087971572,1
1167,0,3,1,1.001359547,1.077152991,1.077152991,0
1168,1,-2,1,0.662037968,0.212537195,0.121723192,1
1169,0,-2,0,0.48553351,13.39078984,0.253357741,1
1170,0,-3,0,0.809700857,22.06709367,0.707896615,1
1171,1,5,0,-0.169759735,12.84953969,12.84953969,0
1172,1,-5,1,-0.438234687,26.57431277,0.014003339,1
1173,0,-2,0,0.93309917,5.673685076,0.325736551,1
1174,1,2,1,0.937511618,22.56922043,4.392651981,1
1175,1,-5,1,-2.388421337,27.19431454,0.482603759,1
1176,1,5,0,1.197996974,5.516737201,5.516737201,0
1177,1,2,1,0.523308193,14.1097409,2.669345654,1
1178,0,-1,1,-0.424005923,1.652010349,1.00346083,1
1179,0,-3,0,0.966633846,29.0966096,0.377023176,1
1180,0,-1,0,-0.793893799,2.195657522,1.899658316,1
1181,0,-4,1,-0.256295503,9.587714381,0.076434039,1
1182,1,0,1,-1.288909558,1.049156981,1.049156981,0
1183,0,4,1,0.627846333,5.437099461,5.437099461,0
1184,1,2,0,-0.107839167,1.948626337,1.948626337,0
1185,0,-3,1,1.066749855,22.42299606,0.046917845,1
1186,0,-3,1,0.466661877,12.31184488,0.137392884,1
1187,1,2,1,0.850265701,10.47551514,3.682790343,1
1188,1,-1,0,0.290174562,2.054313251,0.908694362,1
1189,0,5,1,0.741373731,11.92140454,11.92140454,0
1190,0,4,0,-0.942175825,29.66934899,29.66934899,0
1191,0,1,0,0.561065784,28.04679757,3.134532367,1
1192,0,-3,1,0.97255768,4.469288739,0.02282207,1
1193,1,2,0,0.721460972,5.379387075,2.550094906,1
1194,0,-1,0,-0.055572899,15.62303321,3.161315673,1
1195,1,2,1,-1.447281321,4.982596559,4.982596559,0
1196,0,3,0,1.600866928,19.96522388,9.922645302,1
1197,0,0,0,0.127330006,24.01686289,1.152218382,1
1198,1,0,1,-2.721599492,6.679006456,6.679006456,0
1199,0,0,1,0.256822235,20.47790592,0.188891465,1
1200,1,2,0,-1.07156163,10.89692742,9.764267096,1
1201,1,-3,0,-1.758799311,0.059677314,0.059677314,0
1202,1,-3,0,0.100718007,17.68410548,0.212789538,1
1203,1,-2,0,0.135894368,21.65795564,0.909338645,1
1204,1,-4,0,-0.959289584,6.439685659,0.113274133,1
1205,1,-3,1,2.367453494,18.71264215,0.041791416,1
1206,1,-2,1,-0.065941276,27.56632068,0.374994122,1
1207,0,-1,1,1.327022063,14.74608304,0.330151126,1
1208,1,2,0,-1.251348015,8.481915055,8.481915055,0
1209,0,5,0,2.018191466,13.25430731,13.25430731,0
1210,1,-2,0,1.532671559,7.923894036,0.205658295,1
1211,1,2,1,0.286860242,19.29410686,4.44323418,1
1212,0,4,1,-0.401089356,17.57378596,17.57378596,0
1213,1,3,1,2.811033981,25.34918043,1.357495187,1
1214,1,-1,0,0.847900996,2.366572155,0.660278465,1
1215,0,4,1,-0.018016023,25.57742561,16.98245036,1
1216,1,3,1,0.161757976,15.09068233,13.73989895,1
1217,0,-4,0,0.541017329,21.17494321,0.251349265,1
1218,1,2,0,1.005199095,24.67009565,10.41830891,1
1219,0,-5,0,1.066564058,14.66353281,0.028109562,1
1220,0,-5,1,1.48035769,3.147187878,0.043873513,1
1221,1,-2,1,-1.266918292,19.04104952,0.136652747,1
1222,0,-2,1,0.259538043,18.31705683,0.050798012,1
1223,0,-5,0,1.913325324,19.84521168,0.077592685,1
1224,1,-2,0,-0.953660905,1.645852528,1.111231223,1
1225,1,-2,0,-0.436386582,5.029693663,0.310281706,1
1226,0,1,1,-1.145399745,10.43347178,6.155068157,1
1227,0,4,0,1.64992642,2.59285864,2.59285864,0
1228,1,1,0,0.113676136,23.15633871,6.551757616,1
1229,1,3,1,-0.18176127,22.61432898,18.67529183,1
1230,1,0,1,-2.246176511,16.52649087,7.045841168,1
1231,1,0,0,-0.531906417,17.46959994,2.071502514,1
1232,1,4,0,1.807594256,17.52318584,3.035413802,1
1233,0,2,0,-0.641889468,12.02511223,12.02511223,0
1234,1,2,1,-0.787025519,19.95157931,6.364929205,1
1235,0,4,0,-0.263787559,18.19025157,18.19025157,0
1236,0,3,0,1.659147973,24.18912957,4.918923509,1
1237,1,0,1,0.888671391,25.41250427,0.724836804,1
1238,0,1,1,0.092272016,5.574916941,1.61153007,1
1239,1,0,0,-0.748025302,1.068224721,1.068224721,0
1240,1,-5,1,0.874357619,17.48135018,0.025480529,1
1241,1,-2,1,1.40394583,1.188410469,0.1070938,1
1242,1,5,0,-0.74286348,7.290037069,7.290037069,0
1243,1,0,0,1.760825729,18.71147269,0.37263887,1
1244,0,0,0,0.220122725,28.27220979,5.116589144,1
1245,1,4,0,0.40421784,29.68762967,23.95457981,1
1246,0,-1,0,0.697585984,17.49669241,0.726328697,1
1247,0,-2,0,0.582675738,19.42023633,0.659038525,1
1248,0,-3,1,-1.249861447,0.912578646,0.128008706,1
1249,0,-2,0,-1.027032573,1.711936444,0.859830157,1
1250,0,4,1,0.085184304,15.76711518,10.14244783,1
1251,1,2,1,1.192725156,17.79083265,3.527914544,1
1252,1,4,1,-1.069540394,28.3324606,22.0826854,1
1253,1,0,1,-1.715639845,16.81984922,4.278286519,1
1254,0,4,1,-0.44600123,24.90280538,24.90280538,0
1255,0,-4,1,-0.888001933,28.5802185,0.148821577,1
1256,0,-1,1,0.024166017,23.42073656,0.355117733,1
1257,1,-3,0,0.952310843,1.05160583,0.26410964,1
1258,1,-3,0,-0.462739639,1.943112009,0.094769229,1
1259,0,-3,1,0.461606636,5.558417898,0.123928971,1
1260,0,0,0,-0.754905936,7.616046353,4.189651396,1
1261,1,-3,0,0.696662421,3.068163882,0.358558303,1
1262,1,4,1,1.211394941,25.18934651,2.786932381,1
1263,1,-2,1,0.019621138,28.0209554,0.266974307,1
1264,1,3,0,-0.323169102,19.14082447,19.14082447,0
1265,0,0,0,-0.283852962,23.89471243,4.843920597,1
1266,0,-4,1,0.827423997,9.772827309,0.106948835,1
1267,0,0,0,1.561508456,8.543922398,1.145830536,1
1268,1,5,0,0.690921906,9.2223049,7.626039222,1
1269,0,-5,0,-1.76442654,13.46895747,0.383989498,1
1270,0,1,0,0.423809927,23.04737748,2.083721332,1
1271,1,-4,1,2.002471088,4.908448672,0.059277486,1
1272,0,1,0,0.958943621,15.90498529,6.079382469,1
1273,1,-5,0,0.125641016,5.690707094,0.066614454,1
1274,0,-1,0,-0.219129732,5.600197872,1.001978282,1
1275,0,-4,1,0.402877334,1.304760142,0.09045645,1
1276,1,3,1,0.298121149,23.28587893,20.87022036,1
1277,0,-1,0,-2.296418395,6.781038323,1.941622967,1
1278,0,0,0,0.565626612,16.25028031,1.496266194,1
1279,0,-3,0,1.04751274,1.436804084,0.209767653,1
1280,0,-3,1,-1.119768113,13.41314814,0.673829048,1
1281,1,3,0,1.019008935,25.12348936,7.166029864,1
1282,0,0,0,-0.951093829,2.777031704,2.777031704,0
1283,1,5,1,0.097487068,21.6327998,21.6327998,0
1284,1,1,1,-0.448833686,11.10309156,2.167411651,1
1285,1,0,1,-0.302533609,26.51394061,0.78179374,1
1286,0,-1,0,-1.587073916,4.625323517,4.625323517,0
1287,0,5,0,-1.372938557,13.9947023,13.9947023,0
1288,1,-4,1,-1.605669952,17.82944346,0.25303027,1
1289,1,3,0,-0.866794323,2.387466906,2.387466906,0
1290,1,0,0,0.527009136,26.8870264,1.338354875,1
1291,1,2,0,0.892148487,29.33558449,3.891014265,1
1292,0,0,0,0.986207768,2.27779397,0.36271796,1
1293,0,-3,1,-0.651385618,8.228673872,0.495003645,1
1294,1,-4,0,-0.840849399,9.132429776,0.222974039,1
1295,1,-3,1,0.534623289,10.24922633,0.103506544,1
1296,1,-1,0,-0.823695267,20.91432895,3.094056297,1
1297,0,3,0,0.262902995,14.67189368,14.67189368,0
1298,1,4,1,-0.84423341,21.08101181,21.08101181,0
1299,1,4,0,0.876153079,20.16272311,20.16272311,0
1300,1,-5,0,0.399283574,28.82890187,0.007997855,1
1301,1,4,1,-0.379925432,21.61496473,21.61496473,0
1302,0,5,0,0.360238015,14.47172357,13.68363118,1
1303,0,5,1,0.333407636,8.043557864,4.015689285,1
1304,0,0,1,0.698420695,26.20875339,0.119807227,1
1305,1,-1,0,-0.121194916,14.16573637,1.909836542,1
1306,0,-4,0,1.585847969,17.44084326,0.021871752,1
1307,1,4,0,-0.677441785,1.323831396,1.323831396,0
1308,0,3,1,0.049782084,4.246204903,4.246204903,0
1309,0,3,0,-0.55892777,16.25966911,3.125832792,1
1310,1,-2,1,0.620592621,6.71722922,0.042303551,1
1311,1,1,0,0.40910372,7.895119437,5.178205475,1
1312,1,-1,1,-0.724553602,25.68505959,1.788106322,1
1313,0,-5,0,0.364461757,14.9589552,0.010010128,1
1314,0,1,1,-1.837759375,9.848741724,9.848741724,0
1315,0,5,1,-1.188299991,2.117103443,2.117103443,0
1316,0,-1,1,0.86209032,29.43571688,0.417825804,1
1317,0,0,1,-0.930218521,11.00957394,0.681026917,1
1318,1,1,1,0.736037376,15.56486932,1.473527254,1
1319,1,-4,0,-0.727117244,18.19511788,0.416724146,1
1320,0,4,0,-1.147141172,12.00910749,12.00910749,0
1321,0,0,0,1.724942537,1.176696061,1.176696061,0
1322,1,2,1,2.345127152,11.77941696,1.453163608,1
1323,1,0,1,0.771975708,1.641633001,0.58479051,1
1324,1,3,0,-0.382394888,11.47330283,11.47330283,0
1325,0,3,1,-1.095622468,20.66181025,20.66181025,0
1326,1,3,1,1.009575904,17.63486173,2.289905643,1
1327,1,3,1,0.984461216,9.804809927,9.804809927,0
1328,1,-1,1,0.250284505,23.60146767,0.375301578,1
1329,1,-4,0,-1.474163416,13.28690236,1.067058183,1
1330,1,4,0,-0.117690784,14.20508821,3.482943007,1
1331,1,3,1,0.120331023,14.10687583,4.424721464,1
1332,1,-3,0,2.49695922,18.54209924,0.047226358,1
1333,1,-2,1,1.303707592,27.62093225,0.073952904,1
1334,1,-3,0,-0.645350513,25.34106344,0.463777411,1
1335,1,-4,0,-1.179377936,6.184437484,0.159347932,1
1336,0,4,1,0.5660165,23.39520814,7.972287935,1
1337,0,-3,1,-1.021271243,29.53782683,0.570646907,1
1338,1,-1,1,-0.456367104,16.07949038,1.43009417,1
1339,0,-5,1,1.376066774,21.93135415,0.024948126,1
1340,1,2,0,0.489661492,25.71192925,15.49831803,1
1341,0,0,0,-0.147900152,24.9309546,0.4584775,1
1342,0,2,1,-0.49103992,26.76220116,2.458743221,1
1343,1,-2,0,0.845420302,25.04201758,0.162692477,1
1344,1,1,1,0.233462489,7.811158681,1.190876616,1
1345,1,4,0,-1.61419234,16.66490698,16.66490698,0
1346,0,-3,0,-1.050279511,15.2371834,1.255509956,1
1347,0,2,0,0.494687459,20.76282084,4.143723218,1
1348,1,-2,0,0.537406643,20.34319717,0.46150388,1
1349,1,1,1,1.968797963,15.57865722,0.404333607,1
1350,0,0,0,-2.691577313,3.939217336,3.939217336,0
1351,0,-3,1,-0.034415082,4.745274552,0.235552806,1
1352,0,0,1,0.477283317,7.30853352,1.457474403,1
1353,1,1,0,-0.218516766,10.07478005,3.178861124,1
1354,0,-5,1,0.231658094,1.817628429,0.0610676,1
1355,0,4,1,0.253194342,21.73808261,21.73808261,0
1356,0,-4,1,-0.61352374,24.39405314,0.048783595,1
1357,1,5,0,-1.399012901,21.63103781,21.63103781,0
1358,1,-2,0,-0.198829442,21.42792289,0.42338542,1
1359,1,-3,1,0.908012058,14.57102926,0.009690637,1
1360,0,-2,1,0.384097103,11.05777664,0.206170234,1
1361,1,-3,1,-1.185438092,5.717138776,0.232310286,1
1362,1,3,0,0.15573714,26.79735286,7.902562005,1
1363,1,-3,1,1.142069705,25.6269314,0.05895702,1
1364,0,5,0,-2.041970719,1.480216314,1.480216314,0
1365,1,-3,0,0.626885686,5.772940584,0.056072856,1
1366,1,1,1,-0.459271719,22.89268262,6.005352608,1
1367,1,1,0,0.719170175,23.06558264,1.058899505,1
1368,0,5,1,0.604264089,24.54519621,24.54519621,0
1369,1,-1,1,1.170903418,3.349305193,0.152140994,1
1370,1,3,1,0.207569984,1.839900501,1.839900501,0
1371,1,-3,1,-0.898059664,7.135922089,0.542937311,1
1372,1,2,0,0.140726417,16.93953405,10.06735006,1
1373,0,1,0,1.2383674,1.274174843,1.274174843,0
1374,0,4,1,-0.022785512,29.60864401,0.489642733,1
1375,1,-2,1,0.040497493,7.344107826,0.293875602,1
1376,1,1,1,1.074747549,12.12130599,0.491084706,1
1377,1,1,0,-0.015953714,4.540725953,0.776121799,1
1378,1,5,0,0.088555112,19.26109781,19.26109781,0
1379,1,2,1,-0.291368704,24.0143975,5.994049308,1
1380,0,3,1,0.894814247,26.69567715,3.363348482,1
1381,0,5,0,-0.734277181,15.72870971,15.72870971,0
1382,0,-2,1,-1.436389926,10.412506,1.528632763,1
1383,0,2,0,1.141620802,20.76379939,3.672209101,1
1384,0,-4,1,0.191425854,8.614490367,0.069014165,1
1385,0,-3,0,-0.596930296,19.96947199,0.726037207,1
1386,1,2,0,0.450336021,4.589580379,2.13940298,1
1387,0,-4,1,-0.974829864,6.581055738,0.273715659,1
1388,1,5,1,-0.037573488,26.62910867,26.62910867,0
1389,0,-4,1,0.297440136,12.85901515,0.0794613,1
1390,1,-5,1,0.107264176,20.63694435,0.056210896,1
1391,1,4,0,1.687175835,13.1412952,12.14184585,1
1392,1,5,0,-1.80725065,27.16628108,27.16628108,0
1393,1,-3,1,-2.124657038,26.11352549,1.06863855,1
1394,1,1,1,1.530057126,5.207400948,0.501243144,1
1395,0,2,1,-2.664307501,2.697459958,2.697459958,0
1396,1,3,1,0.9248892,22.36939492,7.808269023,1
1397,0,3,1,1.426358118,24.16593237,8.440830384,1
1398,1,-3,0,-1.114281399,16.70170222,0.521336773,1
1399,1,4,0,0.060577241,21.98481204,21.98481204,0
1400,0,-1,1,-0.061466763,28.00256488,0.531242331,1
1401,1,-4,1,-0.050490398,7.259597566,0.095666271,1
1402,1,-4,0,-1.207849878,22.2574882,0.215784304,1
1403,1,-2,1,2.125591735,11.16231301,0.270945278,1
1404,0,4,1,-0.812080621,20.65672909,20.65672909,0
1405,0,-1,1,1.321604576,28.46104229,0.279165262,1
1406,1,-5,0,-0.056439611,8.054819664,0.056923135,1
1407,1,3,1,-1.331581541,21.22755385,3.397009672,1
1408,0,-1,1,-0.077260665,29.8975222,0.424356548,1
1409,1,5,1,1.416439781,0.419765899,0.419765899,0
1410,0,4,0,0.634835078,14.08511126,14.08511126,0
1411,1,-2,0,-0.447788048,15.99992646,0.593787959,1
1412,0,1,1,0.664290436,3.493389424,2.564131442,1
1413,0,4,1,1.801879404,16.3975995,1.651914008,1
1414,1,0,0,2.452738345,12.49460804,0.042095752,1
1415,0,-1,1,-0.183297737,3.330638499,1.236082539,1
1416,0,2,0,-1.050902997,18.22757276,4.083353473,1
1417,1,3,0,0.293351503,15.30312158,12.94346514,1
1418,0,3,1,0.93504082,18.64179096,5.942564814,1
1419,1,2,1,0.976955547,7.257160626,2.222386833,1
1420,1,4,0,-0.316577282,4.4152409,4.4152409,0
1421,1,-3,1,-0.829294827,21.00954042,0.694315055,1
1422,1,3,1,-0.266398042,28.8016949,1.113877278,1
1423,1,1,0,0.347963385,14.11959026,3.076129018,1
1424,0,-4,1,0.44149868,12.77657109,0.030485867,1
1425,0,1,0,-1.063360972,22.96013897,15.0514941,1
1426,0,2,0,1.263379049,24.42722291,1.996146476,1
1427,1,0,1,-0.92338926,2.884593762,2.884593762,0
1428,1,-3,0,0.436507024,25.88364158,0.090316173,1
1429,0,3,0,0.854701791,28.82003819,28.82003819,0
1430,1,4,1,1.700358058,28.54287693,1.367968871,1
1431,0,3,1,0.782435666,20.69297133,2.952518575,1
1432,1,-5,0,0.734120677,10.73759655,0.087751515,1
